Id;Latitude;Longitude;Type
112;51.0323220011335;3.64542507200694;BRIDGE
113;51.0359696814548;3.6825943063899;BRIDGE
114;51.0359696814548;3.6825943063899;BRIDGE
115;51.0366192998391;3.68383717572001;BRIDGE
116;51.0366192998391;3.68383717572001;BRIDGE
117;51.0367536925709;3.68408732903953;LOCK
118;51.0367536925709;3.68408732903953;LOCK
119;51.0394166790484;3.69079527814504;BRIDGE
120;51.0394166790484;3.69079527814504;BRIDGE
121;51.0441872427919;3.70256955071073;BRIDGE
122;51.0441872427919;3.70256955071073;BRIDGE
123;51.0428591805249;3.71112067333844;BRIDGE
124;51.0428591805249;3.71112067333844;BRIDGE
125;51.0427795482347;3.7177772575555;BRIDGE
126;51.0427795482347;3.7177772575555;BRIDGE
127;51.0466039613846;3.72077619016684;BRIDGE
128;51.0466039613846;3.72077619016684;BRIDGE
129;51.050599188767;3.72008016127235;BRIDGE
130;51.050599188767;3.72008016127235;BRIDGE
131;51.0511409739192;3.72035818196758;BRIDGE
132;51.0511409739192;3.72035818196758;BRIDGE
133;51.0522198272257;3.72072474529861;BRIDGE
134;51.0522198272257;3.72072474529861;BRIDGE
135;51.0538469882069;3.7205631281939;BRIDGE
136;51.0538469882069;3.7205631281939;BRIDGE
137;51.0555014020855;3.72071406677086;BRIDGE
138;51.0555014020855;3.72071406677086;BRIDGE
139;51.0563031344028;3.72192729222395;BRIDGE
140;51.0563031344028;3.72192729222395;BRIDGE
141;51.0576164841214;3.72423277493482;BRIDGE
142;51.0576164841214;3.72423277493482;BRIDGE
143;51.0594621161317;3.72560255978422;BRIDGE
144;51.0594621161317;3.72560255978422;BRIDGE
145;51.0598291872885;3.72981996358852;BRIDGE
146;51.0598291872885;3.72981996358852;BRIDGE
147;51.0581800137526;3.73168819363861;LOCK
148;51.0581800137526;3.73168819363861;LOCK
149;51.0567560848402;3.73281157865977;BRIDGE
150;51.0567560848402;3.73281157865977;BRIDGE
151;50.9866514555135;3.52134281886154;BRIDGE
152;50.9866514555135;3.52134281886154;BRIDGE
153;50.9892842631714;3.52438187881371;BRIDGE
154;50.9892842631714;3.52438187881371;BRIDGE
155;51.0325138768356;3.55102462712551;BRIDGE
156;51.0325138768356;3.55102462712551;BRIDGE
157;51.0356813834136;3.55309270116116;BRIDGE
158;51.0356813834136;3.55309270116116;BRIDGE
159;51.0512657743598;3.56644857840222;BRIDGE
160;51.0512657743598;3.56644857840222;BRIDGE
161;51.0570766540077;3.56850084478332;BRIDGE
162;51.0570766540077;3.56850084478332;BRIDGE
163;51.0654802515986;3.5712457021816;BRIDGE
164;51.0654802515986;3.5712457021816;BRIDGE
